City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
329,nizhnevartovsk,60.9344,76.5531,-16.989999999999952,66,0,4.02,RU,1678374032
330,bowmore,34.9421,-79.3031,11.910000000000025,42,0,4.12,US,1678374277
331,burnie,-41.0667,145.9167,14.140000000000043,92,88,5.32,AU,1678374059
332,auki,-8.7676,160.7034,24.24000000000001,95,100,1.0,SB,1678374084
333,tarauaca,-8.1614,-70.7656,27.379999999999995,78,100,1.36,BR,1678374278
334,hobyo,5.3505,48.5268,26.75,81,8,6.92,SO,1678374278
335,puerto narino,-3.7703,-70.3831,29.700000000000045,66,97,1.59,CO,1678374279
336,fortuna,40.5982,-124.1573,7.210000000000036,82,100,11.83,US,1678374000
337,dalbandin,28.8947,64.4101,26.150000000000034,15,44,3.53,PK,1678374279
338,danville,36.586,-79.395,11.300000000000011,44,66,1.34,US,1678374035
339,impfondo,1.6381,18.0667,31.02000000000004,47,93,1.72,CG,1678374279
340,tura,25.5198,90.2201,21.720000000000027,30,0,1.2,IN,1678374041
341,high level,58.5169,-117.136,-23.919999999999987,100,95,1.9,CA,1678374105
342,umm lajj,25.0213,37.2685,23.03000000000003,46,0,8.36,SA,1678374280
343,ruston,32.5232,-92.6379,17.55000000000001,94,20,3.6,US,1678374280
344,katsuura,35.1333,140.3,15.960000000000036,74,84,8.1,JP,1678373956
345,berdigestyakh,62.0989,126.6992,-14.199999999999989,95,97,3.62,RU,1678374281
346,unity,52.4501,-109.1682,-19.299999999999983,96,92,4.27,CA,1678374281
347,padang,-0.9492,100.3543,27.03000000000003,88,53,2.08,ID,1678374019
348,talnakh,69.4865,88.3972,-25.329999999999984,96,100,5.18,RU,1678373986
349,ancud,-41.8697,-73.8203,11.580000000000041,92,100,3.54,CL,1678374282
350,marsa matruh,31.3525,27.2453,18.400000000000034,74,0,6.46,EG,1678374057
351,muskegon,43.3,-86.1334,4.340000000000032,50,100,6.69,US,1678374282
352,hasanpur,28.7167,78.2833,22.74000000000001,29,19,2.78,IN,1678374282
353,semirom,31.4167,51.5667,6.7900000000000205,80,77,3.98,IR,1678374283
354,sturgeon falls,46.3646,-79.9326,-6.899999999999977,82,86,4.01,CA,1678374283
355,yumen,40.2833,97.2,8.75,33,0,4.85,CN,1678374283
356,maputo,-25.9653,32.5892,30.129999999999995,76,15,1.79,MZ,1678374212
357,harper,4.375,-7.7169,29.57000000000005,68,89,2.04,LR,1678374283
358,tual,-5.6667,132.75,28.210000000000036,77,22,6.55,ID,1678374064
359,banepa,27.6298,85.5214,16.180000000000007,48,20,1.54,NP,1678374284
360,shu,43.5983,73.7614,8.840000000000032,69,100,2.93,KZ,1678374284
361,sankheda,22.1667,73.5833,28.879999999999995,16,0,3.92,IN,1678374284
362,salinopolis,-0.6136,-47.3561,27.090000000000032,79,89,2.26,BR,1678374089
363,mahebourg,-20.4081,57.7,27.360000000000014,85,61,4.05,MU,1678374050
364,thinadhoo,0.5333,72.9333,27.52000000000004,76,81,3.35,MV,1678374049
365,redlands,34.0556,-117.1825,10.970000000000027,69,40,2.06,US,1678374285
366,trinidad,-14.8333,-64.9,27.340000000000032,84,87,1.55,BO,1678374285
367,orlik,52.5178,99.825,-19.319999999999965,87,22,3.19,RU,1678374285
368,port macquarie,-31.4333,152.9167,19.379999999999995,72,100,1.5,AU,1678374000
369,dakar,14.6937,-17.4441,38.49000000000001,55,0,7.39,SN,1678374001
370,nome,64.5011,-165.4064,-13.95999999999998,100,100,2.06,US,1678373992
371,amreli,21.6167,71.2333,29.950000000000045,13,0,4.09,IN,1678374286
372,macklin,52.3334,-109.9348,-17.22999999999999,96,89,4.03,CA,1678374286
373,farmington,36.7281,-108.2187,3.7600000000000477,38,0,1.54,US,1678374228
374,tromso,69.6496,18.957,-3.67999999999995,86,100,2.06,NO,1678374038
375,saint-francois,46.4154,3.9054,13.689999999999998,82,75,0.51,FR,1678374287
376,kunnamangalam,11.3046,75.8777,28.350000000000023,69,100,1.43,IN,1678374287
377,chantada,42.6088,-7.7712,13.080000000000041,81,73,7.05,ES,1678374287
378,north bend,43.4065,-124.2243,4.9500000000000455,94,100,3.6,US,1678374288
379,eutin,54.1333,10.6167,4.420000000000016,67,100,2.0,DE,1678374028
380,richards bay,-28.783,32.0377,26.860000000000014,77,5,3.07,ZA,1678374288
381,alice,27.7523,-98.0697,25.689999999999998,97,100,6.17,US,1678374288
382,sueyoshi,31.65,131.0167,9.420000000000016,93,93,1.13,JP,1678374288
383,nador,35.174,-2.9287,20.140000000000043,60,0,4.12,MA,1678374213
384,qui nhon,13.7667,109.2333,21.689999999999998,84,41,4.43,VN,1678374289
385,saint-georges,12.0564,-61.7485,26.620000000000005,70,99,4.24,GD,1678374017
386,jalingo,8.8833,11.3667,39.650000000000034,10,100,3.27,NG,1678374289
387,altayskoye,51.9533,85.3325,-4.189999999999998,96,100,0.92,RU,1678374289
388,aschaffenburg,49.9739,9.1492,13.410000000000025,81,99,6.21,DE,1678374069
389,abu dhabi,24.4667,54.3667,28.860000000000014,66,91,3.12,AE,1678374043
390,buldana,20.5333,76.1833,27.620000000000005,19,76,3.27,IN,1678374290
391,mbekenyera,-10.0,38.9833,26.590000000000032,76,29,1.79,TZ,1678374290
392,iralaya,15.0,-83.2333,27.480000000000018,58,43,0.68,HN,1678374290
393,boyolangu,-8.1181,111.8935,23.920000000000016,86,32,0.23,ID,1678374290
394,bandarbeyla,9.4942,50.8122,26.090000000000032,73,28,5.69,SO,1678374291
395,kibre mengist,5.8833,38.9833,21.75,48,99,2.0,ET,1678374291
396,saint anthony,45.0205,-93.218,1.6299999999999955,75,100,4.12,US,1678374291
397,asfi,32.2994,-9.2372,19.83000000000004,70,100,6.08,MA,1678374149
398,tunceli,39.1083,39.5471,10.860000000000014,56,40,1.11,TR,1678374061
399,korla,41.7597,86.1469,12.020000000000039,35,41,6.15,CN,1678374119
400,jibuti,11.5,42.5,24.220000000000027,66,83,7.19,DJ,1678374292
401,harwich,51.9419,1.2844,4.730000000000018,88,100,4.02,GB,1678374131
402,krasnoselkup,65.7,82.4667,-18.95999999999998,90,100,6.69,RU,1678374292
403,tacuarembo,-31.7333,-55.9833,35.05000000000001,25,0,1.94,UY,1678374132
404,hami,42.8,93.45,10.920000000000016,32,100,7.37,CN,1678374293
405,adrar,20.5022,-10.0711,33.56,6,0,3.2,MR,1678374293
406,salekhard,66.53,66.6019,-16.21999999999997,98,100,1.95,RU,1678374278
407,zychlin,52.244,19.6261,0.3900000000000432,89,100,4.83,PL,1678374154
408,rio grande,-32.035,-52.0986,28.560000000000002,65,0,4.53,BR,1678374035
409,volchikha,52.0333,80.3833,-4.42999999999995,86,100,3.34,RU,1678374294
410,shache,38.4167,77.2406,15.140000000000043,18,23,1.95,CN,1678374294
411,biskupiec,53.8647,20.9569,0.9000000000000341,53,100,2.91,PL,1678374294
412,igarka,67.4667,86.5833,-21.42999999999998,94,95,3.34,RU,1678374295
413,aranos,-24.1333,19.1167,34.34000000000003,9,0,4.62,NA,1678374295
414,simplicio mendes,-7.8539,-41.9103,35.82000000000005,29,81,3.17,BR,1678374295
415,neyshabur,36.2133,58.7958,19.350000000000023,41,100,4.39,IR,1678374278
416,isla mujeres,21.2311,-86.731,27.03000000000003,62,28,3.15,MX,1678374296
417,abu samrah,35.3029,37.1841,15.120000000000005,51,13,6.96,SY,1678373995
418,angoche,-16.2325,39.9086,29.77000000000004,66,100,2.94,MZ,1678374296
419,quito,-0.2299,-78.5249,11.450000000000045,86,100,0.47,EC,1678374005
420,wajir,1.7471,40.0573,36.27000000000004,24,19,4.61,KE,1678374044
421,lindi,-10.0,39.7167,27.510000000000048,75,74,3.35,TZ,1678374297
422,funadhoo,6.15,73.2667,27.560000000000002,75,70,5.77,MV,1678374297
423,cabo san lucas,22.8909,-109.9124,19.730000000000018,62,94,3.47,MX,1678373995
424,skelleftea,64.7507,20.9528,-3.7999999999999545,54,0,4.12,SE,1678374256
425,beawar,26.1,74.3167,23.79000000000002,22,0,2.62,IN,1678374093
426,san quintin,30.4833,-115.95,12.060000000000002,79,5,4.65,MX,1678374067
427,ukiah,39.1502,-123.2078,5.640000000000043,90,100,0.0,US,1678374083
428,custodia,-8.0875,-37.6431,34.75,24,8,4.29,BR,1678374125
429,challapata,-18.9,-66.7667,15.57000000000005,40,87,0.15,BO,1678374298
430,isoka,-10.1606,32.6335,22.230000000000018,85,90,0.77,ZM,1678374298
431,camacha,33.0833,-16.3333,19.680000000000007,78,20,5.14,PT,1678374299
432,havelock,34.8791,-76.9013,11.970000000000027,57,11,1.34,US,1678374127
433,okha,53.5739,142.9478,-8.42999999999995,90,100,4.94,RU,1678374299
434,monte patria,-30.6919,-70.9467,26.720000000000027,44,0,2.61,CL,1678374299
435,sao miguel do araguaia,-13.275,-50.1628,26.810000000000002,70,100,2.61,BR,1678374299
436,surt,31.2089,16.5887,21.390000000000043,42,0,2.98,LY,1678374070
437,valkeakoski,61.2642,24.0312,-5.789999999999964,77,2,1.85,FI,1678374300
438,alice springs,-23.7,133.8833,18.360000000000014,43,6,2.57,AU,1678374055
439,muros,42.7762,-9.0603,16.720000000000027,80,19,9.01,ES,1678374056
440,jalu,29.0331,21.5482,22.510000000000048,31,0,4.66,LY,1678373986
441,karoi,-16.8099,29.6925,25.160000000000025,62,100,1.42,ZW,1678374301
442,amapa,1.0,-52.0,29.160000000000025,64,89,1.54,BR,1678373996
443,barra,-11.0894,-43.1417,32.43000000000001,32,100,2.13,BR,1678374302
444,bireun,5.203,96.7009,25.32000000000005,85,95,1.96,ID,1678374303
445,chiplun,17.5333,73.5167,27.720000000000027,31,37,0.93,IN,1678374303
446,grootegast,53.2125,6.2736,4.430000000000007,46,100,1.79,NL,1678374303
447,kiruna,67.8557,20.2251,-6.489999999999952,63,100,6.69,SE,1678373741
448,rosetta,31.4044,30.4164,19.02000000000004,57,21,7.21,EG,1678374304
449,ourossogui,15.6064,-13.3211,37.74000000000001,4,0,3.24,SN,1678374304
450,port lincoln,-34.7333,135.8667,15.379999999999995,79,20,2.73,AU,1678373980
451,bamiantong,44.9333,130.5333,0.010000000000047748,88,13,0.83,CN,1678374305
452,vardo,70.3705,31.1107,-9.009999999999991,79,20,10.8,NO,1678373974
453,narsingi,18.0333,78.4333,26.670000000000016,22,25,3.36,IN,1678374057
454,boquira,-12.8231,-42.7306,33.73000000000002,22,76,2.71,BR,1678374306
455,san ignacio,17.1561,-89.0714,26.680000000000007,62,80,1.93,BZ,1678374306
456,pokosnoye,55.5258,101.0536,-15.479999999999961,84,68,7.19,RU,1678374306
457,calabozo,8.9242,-67.4293,31.52000000000004,46,98,3.96,VE,1678374045
458,kamaishi,39.2667,141.8833,8.520000000000039,85,100,0.84,JP,1678374307
459,amga,60.8953,131.9608,-24.069999999999965,100,94,1.19,RU,1678374307
460,dalby,-27.1833,151.2667,19.99000000000001,92,100,3.04,AU,1678374307
461,severobaykalsk,55.65,109.3167,-10.21999999999997,88,64,3.35,RU,1678374022
462,ubatuba,-23.4339,-45.0711,30.460000000000036,56,43,1.64,BR,1678374307
463,sao raimundo nonato,-9.0153,-42.6994,34.870000000000005,28,76,3.92,BR,1678374308
464,townsville,-19.25,146.8,26.0,86,5,1.19,AU,1678374308
465,itarema,-2.9248,-39.9167,30.430000000000007,63,97,5.94,BR,1678374024
466,ulaangom,49.9811,92.0667,-13.339999999999975,65,25,2.82,MN,1678374061
467,kieta,-6.2167,155.6333,25.920000000000016,85,100,1.93,PG,1678374309
468,marfino,55.7028,37.3822,-1.8599999999999568,79,0,3.0,RU,1678374309
469,caravelas,-17.7125,-39.2481,30.49000000000001,54,100,3.89,BR,1678373957
470,ugoofaaru,5.6667,73.0,27.470000000000027,79,49,7.34,MV,1678374309
471,batagay,67.6333,134.6333,-36.21999999999997,100,19,1.31,RU,1678374049
472,acapulco,16.8634,-99.8901,25.470000000000027,62,0,0.52,MX,1678374099
473,narasannapeta,18.4167,84.05,24.74000000000001,73,92,0.35,IN,1678374310
474,benjamin constant,-4.3831,-70.0311,29.07000000000005,70,75,3.09,BR,1678374310
475,shelburne,44.0787,-80.2041,-3.6899999999999977,78,98,4.9,CA,1678374230
476,brooks,50.5834,-111.8851,-15.539999999999964,82,99,2.42,CA,1678374310
477,concepcion de guasistagua,14.6,-87.65,24.980000000000018,68,92,0.93,HN,1678374310
478,tabou,4.423,-7.3528,29.58000000000004,69,71,2.25,CI,1678374081
479,flinders,-34.5833,150.8552,17.32000000000005,79,0,1.34,AU,1678373905
480,nishihara,26.1842,127.7558,17.600000000000023,82,20,4.12,JP,1678374033
481,avera,33.194,-82.5271,16.420000000000016,37,93,2.83,US,1678374311
482,lyaskelya,61.7667,31.0167,-10.379999999999995,88,17,3.27,RU,1678374311
483,kafue,-15.7691,28.1814,26.420000000000016,66,100,2.63,ZM,1678374312
484,custoias,41.1053,-7.321,16.189999999999998,62,32,9.15,PT,1678374312
485,ladnun,27.65,74.3833,25.670000000000016,21,0,3.21,IN,1678374312
486,alyangula,-13.8483,136.4192,26.879999999999995,54,3,0.81,AU,1678374312
487,mumford,5.2618,-0.759,28.970000000000027,72,18,5.28,GH,1678374313
488,beaupre,47.0443,-70.8953,3.080000000000041,96,100,1.39,CA,1678374313
489,loa janan,-0.583,117.095,23.03000000000003,97,84,0.1,ID,1678374026
490,lentekhi,42.7856,42.7261,6.210000000000036,90,77,0.77,GE,1678374313
491,moose factory,51.2585,-80.6094,-14.009999999999991,72,100,4.12,CA,1678374314
492,anloga,5.7947,0.8973,29.460000000000036,72,59,5.41,GH,1678374314
493,alofi,-19.0595,-169.9187,26.960000000000036,80,100,10.71,NU,1678374064
494,maniitsoq,65.4167,-52.9,-5.399999999999977,64,1,1.79,GL,1678374314
495,lamar,33.6668,-95.5836,14.090000000000032,97,100,3.6,US,1678374315
496,weston,26.1004,-80.3998,26.120000000000005,60,40,5.66,US,1678374315
497,potenza,40.6443,15.8086,14.400000000000034,66,74,2.24,IT,1678374315
498,brae,60.3964,-1.353,3.0600000000000023,48,68,5.04,GB,1678374096
499,caluquembe,-13.7833,14.6833,21.960000000000036,66,97,0.89,AO,1678374315
500,nizhniy tsasuchey,50.5167,115.1333,0.9500000000000455,58,100,0.19,RU,1678374316
501,wani,20.0667,78.95,30.010000000000048,17,2,3.04,IN,1678374316
502,camabatela,-8.1881,15.375,26.120000000000005,58,78,1.11,AO,1678374065
503,adeje,28.1227,-16.726,23.900000000000034,76,20,8.75,ES,1678374316
504,rimouski,48.4488,-68.524,-0.92999999999995,88,100,4.58,CA,1678374316
505,diffa,13.3154,12.6113,38.07000000000005,7,98,8.47,NE,1678374316
506,yizheng,24.6706,103.4296,11.330000000000041,73,2,1.7,CN,1678374317
507,quatre cocos,-20.2078,57.7625,27.27000000000004,84,72,4.38,MU,1678374048
508,liancheng,24.0519,105.075,15.700000000000045,76,10,1.54,CN,1678374317
509,never,46.9896,3.159,15.450000000000045,80,100,4.54,FR,1678374030
510,beringovskiy,63.05,179.3167,-6.229999999999961,98,77,5.48,RU,1678374317
511,aparecida do taboado,-20.0867,-51.0936,27.210000000000036,68,86,4.14,BR,1678374318
512,karratha,-20.7377,116.8463,29.78000000000003,65,48,6.97,AU,1678374063
513,nara,34.6851,135.8049,16.650000000000034,58,100,1.0,JP,1678374022
514,wielun,51.221,18.5696,0.660000000000025,100,100,0.78,PL,1678374074
515,agadir,30.4202,-9.5982,24.25,50,18,3.09,MA,1678374318
516,mega,4.05,38.3,26.0,28,82,4.13,ET,1678374319
517,ocos,14.5094,-92.1933,28.100000000000023,74,91,1.79,GT,1678374319
518,makubetsu,45.3714,141.8211,-1.849999999999966,88,100,7.65,JP,1678374319
519,fort nelson,58.8053,-122.7002,-25.22999999999999,84,0,0.0,CA,1678373976
520,emba,48.8264,58.1442,-5.589999999999975,79,78,3.35,KZ,1678374320
521,lavrentiya,65.5833,-171.0,-21.569999999999965,87,62,1.77,RU,1678374032
522,tadine,-21.55,167.8833,24.450000000000045,74,75,4.95,NC,1678374320
523,borger,52.9233,6.7931,3.7700000000000387,88,100,3.17,NL,1678374183
524,valmiera,57.5411,25.4275,-2.1299999999999955,84,5,1.18,LV,1678374321
525,brus laguna,15.75,-84.4833,28.55000000000001,56,46,1.03,HN,1678374321
526,uvinza,-5.1036,30.3911,23.760000000000048,86,98,1.07,TZ,1678374321
527,haines junction,60.7522,-137.5108,-13.71999999999997,93,100,0.45,CA,1678374321
528,puerto suarez,-18.95,-57.8,30.310000000000002,70,40,2.57,BO,1678374322
529,farafangana,-22.8167,47.8333,24.189999999999998,89,97,0.8,MG,1678374322
530,floro,61.5996,5.0328,-1.0199999999999818,43,0,2.06,NO,1678374322
531,takoradi,4.8845,-1.7554,29.460000000000036,71,36,4.34,GH,1678374322
532,tommot,58.9564,126.2925,-17.22999999999999,95,100,1.65,RU,1678374323
533,praia,14.9215,-23.5087,32.30000000000001,29,0,10.29,CV,1678374323
534,bubaque,11.2833,-15.8333,26.24000000000001,70,73,5.22,GW,1678374323
535,colesberg,-30.72,25.0972,27.310000000000002,11,0,5.24,ZA,1678374323
536,portland,45.5234,-122.6762,5.3799999999999955,76,100,4.12,US,1678374264
537,talcahuano,-36.7167,-73.1167,15.830000000000041,85,100,2.58,CL,1678374130
538,kungurtug,50.5994,97.5228,-19.50999999999999,94,9,1.19,RU,1678374052
539,vila franca do campo,37.7167,-25.4333,17.230000000000018,94,94,9.14,PT,1678373988
540,viedma,-40.8135,-62.9967,25.660000000000025,27,100,2.11,AR,1678374324
541,bulle,46.6195,7.0567,15.25,52,100,6.26,CH,1678374140
542,nouadhibou,20.931,-17.0347,20.170000000000016,67,0,6.84,MR,1678374325
543,hwange,-18.3693,26.5019,34.129999999999995,29,38,2.17,ZW,1678374248
544,panjab,34.388,67.0233,-1.099999999999966,74,100,1.05,AF,1678374325
545,nainpur,22.4333,80.1167,26.720000000000027,22,78,1.29,IN,1678374325
546,ust-nera,64.5667,143.2,-34.059999999999974,97,58,1.26,RU,1678374031
547,cap malheureux,-19.9842,57.6142,27.480000000000018,82,69,2.68,MU,1678373972
548,gornopravdinsk,60.05,69.9,-6.560000000000002,90,100,6.08,RU,1678373992
549,kavaratti,10.5669,72.642,27.870000000000005,64,61,1.23,IN,1678374326
550,tateyama,34.9833,139.8667,16.720000000000027,74,99,8.3,JP,1678374326
551,vostok,46.4856,135.8833,-8.589999999999975,96,100,1.68,RU,1678374326
552,nemuro,43.3236,145.575,-1.2699999999999818,87,90,3.53,JP,1678374327
553,saint-augustin,51.226,-58.6502,1.2300000000000182,77,51,7.8,CA,1678374327
554,novyy urengoy,66.0833,76.6333,-19.299999999999983,86,74,7.23,RU,1678374327
555,havoysund,70.9963,24.6622,-5.8700000000000045,84,100,6.3,NO,1678374327
556,chulym,55.0997,80.9572,-12.419999999999959,98,80,3.28,RU,1678374052
557,abha,18.2164,42.5053,16.140000000000043,63,20,4.63,SA,1678374328
558,minyar,55.0709,57.5485,0.9000000000000341,98,100,5.77,RU,1678374328
559,colares,38.7992,-9.4469,20.74000000000001,84,40,9.39,PT,1678374328
560,south venice,27.0531,-82.4243,24.04000000000002,69,0,4.12,US,1678374328
561,sawankhalok,17.316,99.8319,26.129999999999995,32,1,3.38,TH,1678374329
562,wasaga beach,44.5168,-80.0164,-1.7099999999999795,74,73,0.45,CA,1678374163
563,qasigiannguit,68.8193,-51.1922,-7.859999999999957,88,39,0.91,GL,1678374329
564,umea,63.8284,20.2597,-4.039999999999964,39,0,3.6,SE,1678374330
565,bhadrak,21.0633,86.5054,24.170000000000016,52,73,2.63,IN,1678374330
566,pimentel,-6.8367,-79.9342,29.160000000000025,65,20,3.6,PE,1678374330
567,ginir,7.1333,40.7,22.200000000000045,39,96,3.16,ET,1678374330
568,maceio,-9.6658,-35.7353,31.689999999999998,55,40,6.69,BR,1678374050
569,wukari,7.85,9.7833,38.08000000000004,23,100,3.15,NG,1678374331
570,kurumkan,54.3,110.3,-7.099999999999966,85,100,3.04,RU,1678374331
571,bosaso,11.2842,49.1816,25.890000000000043,79,84,3.29,SO,1678374331
572,sulangan,11.1373,123.7228,26.400000000000034,77,0,8.49,PH,1678374332
573,maracacume,-2.0428,-45.9592,29.590000000000032,69,87,2.04,BR,1678374332
574,yiyang,28.5892,112.3283,19.439999999999998,62,100,2.27,CN,1678374332
575,ixtapa,20.7,-105.2,20.129999999999995,75,95,0.45,MX,1678374065
576,khingansk,49.1167,131.1833,-10.489999999999952,97,100,1.55,RU,1678374333
577,berlevag,70.8578,29.0864,-5.029999999999973,54,75,9.26,NO,1678374333
578,urubicha,-15.3833,-62.95,31.840000000000032,50,86,1.44,BO,1678374333
579,mayo,38.8876,-76.5119,7.82000000000005,54,0,3.6,US,1678374080
580,mehamn,71.0357,27.8492,-5.0499999999999545,63,75,4.63,NO,1678374334
581,bud,39.447,-86.1758,4.710000000000036,72,100,5.53,US,1678374334
